Analyzer,Year,PhotoID,Grid.ID,Depth,Replicate,Grid.No,Grid.Area.cm,Area.Covered.cm,SpeciesID,Species.Count,Org.Area.cm,Notes,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8827,3_3_21,300,3,21,78.53,59.507,Pododesmus_macrochisma,1,17.281,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8827,3_3_21,300,3,21,78.53,59.507,branched_bryozoan_sp,1,8.798,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8827,3_3_21,300,3,21,78.53,59.507,crab_sp,1,0.440,,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep2 (5).JPG,3_2_5,300,2,5,85.891,55.966,Pododesmus_macrochisma,1,11.004,QC+ huge podesmus ,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep2 (5).JPG,3_2_5,300,2,5,85.891,55.966,calcareous_tubeworm,12,4.175,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep2 (5).JPG,3_2_5,300,2,5,85.891,55.966,encrusting_bryozoan_sp,6,10.609,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep2 (5).JPG,3_2_5,300,2,5,85.891,55.966,Phyllodoce_sp,1,0.280,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep2 (5).JPG,3_2_5,300,2,5,85.891,55.966,Lichenopora,2,0.414,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep2 (12).JPG,3_2_12,300,2,12,84.734,40.844,calcareous_tubeworm,24,9.002,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep2 (12).JPG,3_2_12,300,2,12,84.734,40.844,encrusting_bryozoan_sp,4,6.921,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep2 (12).JPG,3_2_12,300,2,12,84.734,40.844,barnacle,1,0.911,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep2 (12).JPG,3_2_12,300,2,12,84.734,40.844,Lichenopora,5,0.310,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep2 (12).JPG,3_2_12,300,2,12,84.734,40.844,spirobis_sp,2,0.110,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep3 (18).JPG,3_3_18,300,3,18,76.21,36.040,calcareous_tubeworm,10,2.980,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep3 (18).JPG,3_3_18,300,3,18,76.21,36.040,polychaete_sp,4,4.103,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep3 (18).JPG,3_3_18,300,3,18,76.21,36.040,branched_bryozoan_sp,4,1.171,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep3 (18).JPG,3_3_18,300,3,18,76.21,36.040,encrusting_bryozoan_sp,5,2.780,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep3 (2).JPG,3_3_2,300,3,2,76.21,36.040,spirobis_sp,1,0.030,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep3 (2).JPG,3_3_2,300,3,2,60.189,40.110,calcareous_tubeworm,14,7.306,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep3 (2).JPG,3_3_2,300,3,2,60.189,40.110,Pododesmus_macrochisma,2,1.652,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep3 (2).JPG,3_3_2,300,3,2,60.189,40.110,branched_bryozoan_sp,2,3.670,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep3 (2).JPG,3_3_2,300,3,2,60.189,40.110,spirobis_sp,35,1.320,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep3 (2).JPG,3_3_2,300,3,2,60.189,40.110,encrusting_bryozoan_sp,3,0.521,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep1 (8),3_1_8,300,1,8,85.313,44.27,calcareous_tubeworm,33,8.784,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep1 (8),3_1_8,300,1,8,85.313,44.27,sabellariid_tubeworm,24,19.32,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep1 (8),3_1_8,300,1,8,85.313,44.27,Glebocarcinus_oregonensis,1,0.814,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep1 (8),3_1_8,300,1,8,85.313,44.27,encrusting_bryozoan_sp,3,1.02,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep1 (8),3_1_8,300,1,8,85.313,44.27,spirobis_sp,13,0.82,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep1 (8),3_1_8,300,1,8,85.313,44.27,Lichenopora,6,0.798,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep1 (8),3_1_8,300,1,8,85.313,44.27,branched_bryozoan_sp,4,0.56,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep1 (8),3_1_8,300,1,8,85.313,44.27,Chelysoma_productum,1,0.593,QC,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep1 (20),3_1_20,300,1,20,81.298,41.377,sabellariid_tubeworm,24,23.744,QC+ Grid hanging off plate ,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep1 (20),3_1_20,300,1,20,81.298,41.377,Lichenopora,2,0.115,QC+ Grid hanging off plate ,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep1 (20),3_1_20,300,1,20,81.298,41.377,Pododesmus_macrochisma,1,1.111,QC+ Grid hanging off plate ,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep1 (20),3_1_20,300,1,20,81.298,41.377,Trichotropis,1,0.1,QC+ Grid hanging off plate ,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep1 (20),3_1_20,300,1,20,81.298,41.377,calcareous_tubeworm,20,3.972,QC+ Grid hanging off plate ,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep1 (20),3_1_20,300,1,20,81.298,41.377,spirobis_sp,7,0.31,QC+ Grid hanging off plate ,,,,,,,,,,,,,,,,
Hailey,2014,300ft_Year2_Rep1 (20),3_1_20,300,1,20,81.298,41.377,encrusting_bryozoan_sp,6,1.043,QC+ Grid hanging off plate ,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
